binNumber;chromosome;start;stop;gainloss_fisherPvalue;gainloss_FDR;cnLOHloss_fisherPvalue;cnLOHloss_FDR;cnLOHgain_fisherPvalue;cnLOHgain_FDR;cnLOHamp_fisherPvalue;cnLOHamp_FDR;amploss_fisherPvalue;amploss_FDR;ampgain_fisherPvalue;ampgain_FDR
1030;5;144000001;145000000;0.549;1;0.275;1;0.371;1;1;1;0.018;0.274;0.025;0.2468
1031;5;145000001;146000000;0.551;1;0.233;1;0.322;1;1;1;0.021;0.3067;0.032;0.2966
1032;5;146000001;147000000;0.551;1;0.012;0.241;0.02;0.3661;0.325;1;0.162;0.6727;0.257;0.765
1033;5;147000001;148000000;0.391;1;0.011;0.241;0.02;0.3661;0.325;1;0.151;0.6577;0.261;0.765
1034;5;148000001;149000000;0.391;1;0.054;0.5618;0.096;0.7398;0.587;1;0.151;0.6577;0.261;0.765
1035;5;149000001;150000000;0.391;1;0.223;1;0.324;1;1;1;0.014;0.23;0.026;0.2549
1036;5;150000001;151000000;0.28;1;1;1;1;1;1;1;0.137;0.6416;0.314;0.7901
1037;5;151000001;152000000;0.189;1;1;1;1;1;1;1;0.095;0.5921;0.251;0.765
1038;5;152000001;153000000;0.271;1;1;1;1;1;0.278;1;0.003;0.0997;0.008;0.1293
1039;5;153000001;154000000;0.272;1;1;1;1;1;0.53;1;0.002;0.0863;0.008;0.1293
1040;5;154000001;155000000;0.185;1;0.004;0.2066;0.015;0.3121;0.29;1;0.111;0.6282;0.277;0.765
1041;5;155000001;156000000;0.123;1;0.003;0.2066;0.016;0.3236;0.29;1;0.098;0.5992;0.286;0.7699
1042;5;156000001;157000000;0.121;1;1;1;1;1;0.532;1;0.002;0.0863;0.013;0.1635
1043;5;157000001;158000000;0.307;1;0.006;0.2066;0.015;0.3121;0.29;1;0.137;0.6416;0.275;0.765
1044;5;158000001;159000000;0.612;1;0.009;0.2388;0.013;0.3008;0.29;1;0.183;0.6803;0.259;0.765
1045;5;159000001;160000000;1;1;0.013;0.2523;0.012;0.2992;0.29;1;0.229;0.7106;0.242;0.763
1046;5;160000001;161000000;0.806;1;0.007;0.2131;0.008;0.2754;0.262;1;0.208;0.6851;0.249;0.7644
1047;5;161000001;162000000;0.631;1;0.006;0.2066;0.008;0.2754;0.268;1;0.171;0.6747;0.227;0.7459
1048;5;162000001;163000000;0.63;1;0.003;0.2066;0.004;0.2754;0.099;1;0.184;0.6803;0.26;0.765
1049;5;163000001;164000000;0.479;1;0.002;0.2066;0.005;0.2754;0.099;1;0.171;0.6747;0.268;0.765
1050;5;164000001;165000000;0.481;1;0.003;0.2066;0.005;0.2754;0.073;1;0.22;0.7008;0.324;0.7905
1051;5;165000001;166000000;0.631;1;0.003;0.2066;0.004;0.2754;0.084;1;0.218;0.699;0.283;0.7663
1052;5;166000001;167000000;0.46;1;0.002;0.2066;0.005;0.2754;0.084;1;0.176;0.6789;0.3;0.7786
1053;5;167000001;168000000;0.648;1;1;1;1;1;1;1;0.614;0.9931;0.277;0.765
1054;5;168000001;169000000;0.642;1;1;1;1;1;1;1;0.354;0.806;0.245;0.763
1055;5;169000001;170000000;1;1;1;1;1;1;1;1;0.313;0.7853;0.262;0.765
1056;5;170000001;171000000;1;1;1;1;1;1;1;1;0.269;0.748;0.278;0.765
1057;5;171000001;172000000;1;1;1;1;1;1;1;1;0.269;0.748;0.278;0.765
1058;5;172000001;173000000;1;1;1;1;1;1;1;1;0.269;0.748;0.278;0.765
1059;5;173000001;174000000;1;1;1;1;1;1;1;1;0.329;0.8002;0.337;0.8061
1060;5;174000001;175000000;1;1;1;1;1;1;1;1;0.339;0.8048;0.334;0.8016
1061;5;175000001;176000000;0.639;1;1;1;1;1;1;1;0.612;0.9931;0.279;0.7655
1062;5;176000001;177000000;0.814;1;1;1;1;1;1;1;0.607;0.9931;0.285;0.7696
1063;5;177000001;178000000;0.811;1;1;1;1;1;1;1;0.621;0.9942;0.31;0.7857
1064;5;178000001;179000000;0.639;1;1;1;1;1;1;1;0.346;0.806;0.252;0.765
1065;5;179000001;180000000;1;1;1;1;1;1;1;1;1;1;1;1
1066;5;180000001;181000000;0.746;1;1;1;0.645;1;0.24;1;0.102;0.6057;0.014;0.168
1067;6;1;1000000;1;1;0.592;1;0.647;1;0.412;1;0.039;0.4072;0.021;0.2154
1068;6;1000001;2000000;1;1;0.592;1;0.645;1;0.226;1;0.024;0.3321;0.011;0.1427
1069;6;2000001;3000000;1;1;0.589;1;0.645;1;0.226;1;0.022;0.315;0.011;0.1427
1070;6;3000001;4000000;1;1;0.595;1;0.644;1;0.226;1;0.026;0.3449;0.011;0.1427
1071;6;4000001;5000000;0.75;1;0.595;1;0.662;1;0.634;1;0.123;0.6416;0.122;0.6176
1072;6;5000001;6000000;1;1;0.589;1;0.646;1;0.238;1;0.026;0.3449;0.014;0.168
1073;6;6000001;7000000;1;1;0.635;1;0.647;1;0.661;1;0.347;0.806;0.168;0.7012
1074;6;7000001;8000000;1;1;0.627;1;0.648;1;0.661;1;0.341;0.8048;0.17;0.7012
1075;6;8000001;9000000;1;1;0.605;1;0.631;1;1;1;0.355;0.806;0.21;0.7344
1076;6;9000001;10000000;1;1;0.627;1;0.648;1;0.661;1;0.341;0.8048;0.17;0.7012
1077;6;10000001;11000000;1;1;0.621;1;0.632;1;0.668;1;0.198;0.6828;0.074;0.5083
1078;6;11000001;12000000;1;1;0.611;1;0.633;1;0.668;1;0.19;0.6826;0.077;0.5155
1079;6;12000001;13000000;1;1;0.613;1;0.642;1;0.663;1;0.1;0.6;0.068;0.4868
1080;6;13000001;14000000;1;1;0.618;1;0.662;1;0.654;1;0.184;0.6803;0.178;0.7023
1081;6;14000001;15000000;1;1;0.625;1;0.66;1;0.654;1;0.334;0.8023;0.176;0.7012
1082;6;15000001;16000000;1;1;0.625;1;0.66;1;0.654;1;0.334;0.8023;0.176;0.7012
1083;6;16000001;17000000;1;1;0.629;1;0.659;1;0.654;1;0.336;0.8032;0.174;0.7012
1084;6;17000001;18000000;1;1;0.613;1;0.651;1;1;1;0.338;0.8032;0.196;0.7112
1085;6;18000001;19000000;1;1;0.621;1;0.661;1;0.654;1;0.332;0.8015;0.177;0.7012
1086;6;19000001;20000000;0.555;1;1;1;0.634;1;1;1;0.674;1;0.162;0.6931
1087;6;20000001;21000000;0.572;1;1;1;0.653;1;1;1;1;1;0.644;1
1088;6;21000001;22000000;0.578;1;1;1;0.654;1;1;1;1;1;0.645;1
1089;6;22000001;23000000;0.567;1;1;1;0.635;1;1;1;1;1;0.653;1
1090;6;23000001;24000000;0.567;1;1;1;0.635;1;1;1;1;1;0.653;1
1091;6;24000001;25000000;0.355;1;1;1;0.352;1;0.428;1;0.27;0.7494;0.019;0.2005
1092;6;25000001;26000000;0.365;1;1;1;0.351;1;0.673;1;0.443;0.9171;0.067;0.4856
1093;6;26000001;27000000;0.764;1;0.664;1;0.634;1;1;1;0.671;1;0.234;0.7528
1094;6;27000001;28000000;0.764;1;0.664;1;0.634;1;1;1;0.671;1;0.234;0.7528
1095;6;28000001;29000000;0.755;1;1;1;0.64;1;1;1;0.668;1;0.19;0.7111
1096;6;29000001;30000000;0.349;1;1;1;0.648;1;0.664;1;0.695;1;0.174;0.7012
1097;6;30000001;31000000;0.756;1;1;1;0.658;1;0.664;1;0.668;1;0.193;0.7111
1098;6;31000001;32000000;0.748;1;1;1;1;1;0.101;1;0.06;0.5059;0.007;0.1281
1099;6;32000001;33000000;0.723;1;1;1;0.643;1;0.243;1;0.063;0.5132;0.004;0.1215
1100;6;33000001;34000000;0.732;1;1;1;1;1;0.047;1;0.057;0.4906;0.004;0.1215
1101;6;34000001;35000000;0.732;1;1;1;1;1;0.096;1;0.063;0.5132;0.005;0.1215
1102;6;35000001;36000000;0.738;1;1;1;1;1;0.043;1;0.055;0.4805;0.004;0.1215
1103;6;36000001;37000000;0.734;1;1;1;1;1;0.097;1;0.069;0.5295;0.007;0.1281
1104;6;37000001;38000000;0.732;1;1;1;1;1;0.096;1;0.063;0.5132;0.005;0.1215
1105;6;38000001;39000000;0.732;1;1;1;1;1;0.096;1;0.063;0.5132;0.005;0.1215
1106;6;39000001;40000000;0.729;1;1;1;1;1;0.098;1;0.137;0.6416;0.008;0.1293
1107;6;40000001;41000000;0.73;1;0.639;1;1;1;0.039;1;0.066;0.5273;0.005;0.1215
1108;6;41000001;42000000;0.737;1;0.643;1;1;1;0.046;1;0.076;0.5295;0.009;0.1356
1109;6;42000001;43000000;1;1;1;1;1;1;0.042;1;0.047;0.4501;0.008;0.1293
1110;6;43000001;44000000;1;1;1;1;1;1;0.033;1;0.021;0.3067;0.004;0.1215
1111;6;44000001;45000000;1;1;1;1;1;1;0.038;1;0.045;0.4397;0.005;0.1215
1112;6;45000001;46000000;1;1;1;1;1;1;0.036;1;0.045;0.4397;0.004;0.1215
1113;6;46000001;47000000;1;1;1;1;1;1;0.047;1;0.047;0.4501;0.005;0.1215
1114;6;47000001;48000000;1;1;1;1;1;1;0.077;1;0.029;0.3539;0.01;0.139
1115;6;48000001;49000000;1;1;1;1;1;1;0.068;1;0.024;0.3321;0.008;0.1293
1116;6;49000001;50000000;1;1;1;1;1;1;0.162;1;0.077;0.5295;0.048;0.4
1117;6;50000001;51000000;1;1;1;1;1;1;0.155;1;0.087;0.5667;0.047;0.3974
1118;6;51000001;52000000;1;1;1;1;1;1;0.174;1;0.175;0.6789;0.066;0.4856
1119;6;52000001;53000000;1;1;1;1;1;1;0.158;1;0.172;0.6768;0.056;0.4413
1120;6;53000001;54000000;1;1;1;1;1;1;0.15;1;0.166;0.6747;0.047;0.3974
1121;6;54000001;55000000;0.145;1;0.4;1;1;1;0.095;1;0.006;0.1426;0.026;0.2549
1122;6;55000001;56000000;0.708;1;0.576;1;0.7;1;0.218;1;0.05;0.4576;0.047;0.3974
1123;6;56000001;57000000;0.489;1;1;1;1;1;0.066;1;0.009;0.1668;0.006;0.1281
1124;6;57000001;58000000;0.488;1;1;1;1;1;0.024;1;0.004;0.1193;0.003;0.1188
1125;6;58000001;59000000;0.488;1;1;1;1;1;0.021;1;0.005;0.1418;0.003;0.1188
1126;6;59000001;60000000;1;1;1;1;1;1;0.215;1;0.163;0.6727;0.121;0.6161
1127;6;60000001;61000000;1;1;1;1;1;1;1;1;0.298;0.7722;0.308;0.7853
1128;6;61000001;62000000;0.809;1;0.587;1;1;1;1;1;0.314;0.7853;0.339;0.8089
1129;6;62000001;63000000;0.808;1;0.541;1;0.599;1;1;1;0.32;0.7917;0.375;0.821
1130;6;63000001;64000000;0.808;1;0.545;1;0.599;1;1;1;0.601;0.9931;0.634;1
1131;6;64000001;65000000;1;1;0.578;1;0.585;1;1;1;0.334;0.8023;0.331;0.8001
1132;6;65000001;66000000;1;1;0.502;1;0.515;1;1;1;0.325;0.7979;0.331;0.8001
1133;6;66000001;67000000;0.635;1;0.412;1;0.493;1;1;1;0.289;0.7645;0.628;1
1134;6;67000001;68000000;0.635;1;0.419;1;0.492;1;1;1;0.321;0.7928;0.636;1
1135;6;68000001;69000000;0.635;1;0.489;1;0.569;1;1;1;0.273;0.7534;0.352;0.8134
1136;6;69000001;70000000;0.637;1;0.528;1;0.6;1;1;1;0.257;0.7352;0.318;0.7905
1137;6;70000001;71000000;0.808;1;0.471;1;0.526;1;1;1;0.315;0.7853;0.373;0.8206
1138;6;71000001;72000000;0.808;1;0.505;1;0.563;1;1;1;0.291;0.7651;0.344;0.8101
1139;6;72000001;73000000;0.808;1;0.532;1;0.599;1;1;1;0.261;0.7393;0.316;0.7905
1140;6;73000001;74000000;0.808;1;0.509;1;0.56;1;1;1;0.27;0.7494;0.311;0.7869
1141;6;74000001;75000000;0.809;1;0.522;1;0.557;1;1;1;0.309;0.7853;0.337;0.8061
1142;6;75000001;76000000;0.809;1;0.583;1;1;1;1;1;0.283;0.7645;0.309;0.7853
1143;6;76000001;77000000;0.808;1;0.549;1;0.593;1;1;1;0.279;0.7641;0.309;0.7853
1144;6;77000001;78000000;0.808;1;0.549;1;0.594;1;1;1;0.305;0.782;0.341;0.8097
1145;6;78000001;79000000;1;1;0.54;1;0.553;1;1;1;0.602;0.9931;0.36;0.8144
1146;6;79000001;80000000;1;1;0.54;1;0.553;1;1;1;0.602;0.9931;0.36;0.8144
1147;6;80000001;81000000;1;1;0.54;1;0.553;1;1;1;0.602;0.9931;0.36;0.8144
1148;6;81000001;82000000;1;1;0.54;1;0.553;1;1;1;0.602;0.9931;0.36;0.8144
1149;6;82000001;83000000;1;1;0.549;1;0.533;1;1;1;0.171;0.6747;0.134;0.6459
1150;6;83000001;84000000;1;1;0.564;1;0.53;1;1;1;0.352;0.806;0.149;0.6733
1151;6;84000001;85000000;1;1;0.559;1;0.547;1;1;1;0.608;0.9931;0.353;0.8134
1152;6;85000001;86000000;1;1;0.554;1;0.549;1;1;1;0.606;0.9931;0.355;0.8144
1153;6;86000001;87000000;1;1;0.519;1;0.512;1;1;1;0.615;0.9936;0.628;1
1154;6;87000001;88000000;1;1;0.528;1;0.508;1;1;1;0.61;0.9931;0.35;0.8134
1155;6;88000001;89000000;1;1;0.514;1;0.509;1;1;1;0.313;0.7853;0.295;0.7749
1156;6;89000001;90000000;1;1;0.496;1;0.515;1;1;1;0.293;0.7655;0.301;0.7786
1157;6;90000001;91000000;1;1;0.487;1;0.516;1;1;1;0.257;0.7352;0.274;0.765
1158;6;91000001;92000000;0.808;1;0.438;1;0.479;1;1;1;0.244;0.7208;0.277;0.765
1159;6;92000001;93000000;0.808;1;0.426;1;0.486;1;1;1;0.282;0.7645;0.344;0.8101
1160;6;93000001;94000000;0.637;1;0.423;1;0.486;1;1;1;0.253;0.7309;0.315;0.7901
1161;6;94000001;95000000;0.637;1;0.423;1;0.486;1;1;1;0.253;0.7309;0.315;0.7901
1162;6;95000001;96000000;0.808;1;0.434;1;0.482;1;1;1;0.265;0.7447;0.309;0.7853
1163;6;96000001;97000000;0.808;1;0.438;1;0.479;1;1;1;0.244;0.7208;0.277;0.765
1164;6;97000001;98000000;0.808;1;0.471;1;0.522;1;1;1;0.24;0.7193;0.28;0.7663
1165;6;98000001;99000000;0.808;1;0.509;1;0.557;1;1;1;0.218;0.699;0.248;0.763
1166;6;99000001;100000000;0.809;1;0.483;1;0.518;1;1;1;0.252;0.7309;0.275;0.765
1167;6;100000001;101000000;0.808;1;0.513;1;0.556;1;1;1;0.222;0.7024;0.247;0.763
1168;6;101000001;102000000;1;1;0.458;1;0.474;1;1;1;0.293;0.7655;0.3;0.7786
1169;6;102000001;103000000;1;1;0.458;1;0.472;1;1;1;0.266;0.7447;0.269;0.765
1170;6;103000001;104000000;0.806;1;0.548;1;0.496;1;1;1;0.32;0.7917;0.253;0.765
1171;6;104000001;105000000;0.799;1;0.567;1;0.491;1;1;1;0.342;0.8048;0.247;0.763
1172;6;105000001;106000000;0.618;1;0.576;1;0.489;1;1;1;0.611;0.9931;0.273;0.765
1173;6;106000001;107000000;0.614;1;0.581;1;0.489;1;1;1;0.624;0.9942;0.3;0.7786
1174;6;107000001;108000000;0.591;1;0.256;1;0.139;0.8535;1;1;0.187;0.6803;0.076;0.5123
1175;6;108000001;109000000;0.591;1;0.097;0.712;0.034;0.4916;0.623;1;0.613;0.9931;0.235;0.7535
1176;6;109000001;110000000;0.425;1;0.266;1;0.137;0.8448;1;1;0.198;0.6828;0.075;0.5123
1177;6;110000001;111000000;0.601;1;1;1;0.484;1;1;1;0.619;0.9942;0.268;0.765
1178;6;111000001;112000000;1;1;0.544;1;0.501;1;1;1;0.598;0.9931;0.286;0.7699
1179;6;112000001;113000000;1;1;0.452;1;0.42;1;1;1;0.603;0.9931;0.315;0.7901
1180;6;113000001;114000000;0.797;1;0.445;1;0.476;1;1;1;0.281;0.7645;0.302;0.7789
1181;6;114000001;115000000;1;1;0.445;1;0.475;1;1;1;0.255;0.7316;0.272;0.765
1182;6;115000001;116000000;1;1;0.419;1;0.428;1;1;1;0.298;0.7722;0.296;0.7754
1183;6;116000001;117000000;1;1;0.419;1;0.441;1;1;1;1;1;1;1
1184;6;117000001;118000000;0.797;1;0.414;1;0.442;1;1;1;1;1;1;1
1185;6;118000001;119000000;0.436;1;0.374;1;0.506;1;1;1;0.495;0.9646;1;1
1186;6;119000001;120000000;0.436;1;0.378;1;0.505;1;1;1;0.5;0.9646;1;1
1187;6;120000001;121000000;0.436;1;0.378;1;0.505;1;1;1;0.5;0.9646;1;1
1188;6;121000001;122000000;0.438;1;0.387;1;0.503;1;1;1;0.536;0.991;1;1
1189;6;122000001;123000000;0.589;1;0.396;1;0.485;1;1;1;0.21;0.6855;0.283;0.7663
1190;6;123000001;124000000;0.59;1;0.146;0.9226;0.191;0.9725;0.586;1;0.498;0.9646;0.595;1
1191;6;124000001;125000000;0.779;1;0.181;0.9605;0.218;1;1;1;0.515;0.9773;0.592;1
1192;6;125000001;126000000;0.778;1;0.186;0.9692;0.217;1;1;1;0.521;0.9829;0.591;1
1193;6;126000001;127000000;0.779;1;0.201;0.9932;0.214;1;1;1;0.539;0.9916;0.587;0.9986
1194;6;127000001;128000000;0.778;1;0.196;0.9932;0.215;1;1;1;0.533;0.9894;0.588;0.9991
1195;6;128000001;129000000;1;1;0.212;1;0.213;1;0.59;1;1;1;1;1
1196;6;129000001;130000000;1;1;0.239;1;0.242;1;1;1;0.552;0.9931;0.585;0.9975
1197;6;130000001;131000000;0.553;1;0.206;0.9979;0.319;1;1;1;0.427;0.8955;0.568;0.9975
1198;6;131000001;132000000;0.551;1;0.164;0.93;0.221;1;0.59;1;0.508;0.9697;1;1
1199;6;132000001;133000000;0.55;1;0.159;0.9271;0.222;1;0.59;1;0.501;0.9646;1;1
1200;6;133000001;134000000;0.752;1;0.204;0.9932;0.248;1;1;1;0.502;0.9646;0.592;1
1201;6;134000001;135000000;0.753;1;0.204;0.9932;0.25;1;0.593;1;0.555;0.9931;1;1
1202;6;135000001;136000000;0.753;1;0.227;1;0.28;1;1;1;0.53;0.9876;1;1
1203;6;136000001;137000000;0.752;1;0.187;0.9727;0.219;1;0.565;1;1;1;1;1
1204;6;137000001;138000000;0.753;1;0.204;0.9932;0.25;1;0.593;1;0.555;0.9931;1;1
1205;6;138000001;139000000;0.753;1;0.204;0.9932;0.249;1;1;1;0.53;0.9876;1;1
1206;6;139000001;140000000;0.753;1;0.181;0.9605;0.219;1;0.576;1;0.555;0.9931;1;1
1207;6;140000001;141000000;0.551;1;0.186;0.9692;0.253;1;1;1;0.508;0.9697;1;1
1208;6;141000001;142000000;0.551;1;0.452;1;0.563;1;1;1;0.23;0.7122;0.313;0.7899
1209;6;142000001;143000000;1;1;0.484;1;0.467;1;1;1;0.582;0.9931;0.292;0.7705
1210;6;143000001;144000000;1;1;0.443;1;0.423;1;1;1;0.582;0.9931;0.291;0.7705
1211;6;144000001;145000000;1;1;0.484;1;0.465;1;1;1;0.273;0.7534;0.232;0.7512
1212;6;145000001;146000000;1;1;0.529;1;0.505;1;1;1;0.281;0.7645;0.232;0.7512
1213;6;146000001;147000000;1;1;0.477;1;0.483;1;1;1;1;1;1;1
1214;6;147000001;148000000;0.395;1;0.41;1;0.583;1;1;1;0.41;0.8835;0.583;0.9975
1215;6;148000001;149000000;0.552;1;0.427;1;0.566;1;1;1;0.166;0.6747;0.255;0.765
1216;6;149000001;150000000;0.55;1;0.439;1;0.563;1;1;1;0.175;0.6789;0.253;0.765
1217;6;150000001;151000000;0.551;1;0.481;1;1;1;1;1;0.481;0.9561;1;1
1218;6;151000001;152000000;0.396;1;0.455;1;1;1;1;1;0.427;0.8955;0.58;0.9975
1219;6;152000001;153000000;0.394;1;0.416;1;0.583;1;1;1;0.443;0.9171;1;1
1220;6;153000001;154000000;0.395;1;0.438;1;1;1;1;1;0.438;0.9106;1;1
1221;6;154000001;155000000;0.398;1;0.427;1;1;1;1;1;0.427;0.8955;1;1
1222;6;155000001;156000000;0.398;1;0.399;1;0.587;1;1;1;0.427;0.8955;1;1
1223;6;156000001;157000000;0.398;1;0.399;1;0.588;1;1;1;0.452;0.931;1;1
1224;6;157000001;158000000;0.396;1;0.432;1;1;1;1;1;0.432;0.9027;1;1
1225;6;158000001;159000000;0.398;1;0.427;1;1;1;1;1;0.427;0.8955;1;1
1226;6;159000001;160000000;0.398;1;0.427;1;1;1;1;1;0.427;0.8955;1;1
1227;6;160000001;161000000;0.276;1;0.38;1;0.591;1;1;1;0.38;0.8434;0.591;1
1228;6;161000001;162000000;0.365;1;1;1;1;1;1;1;0.098;0.5992;0.186;0.7111
1229;6;162000001;163000000;0.469;1;0.437;1;0.546;1;1;1;0.528;0.9876;1;1
1230;6;163000001;164000000;0.619;1;0.528;1;1;1;1;1;0.497;0.9646;0.575;0.9975
1231;6;164000001;165000000;0.796;1;0.548;1;0.603;1;1;1;0.516;0.9779;0.569;0.9975
1232;6;165000001;166000000;0.796;1;0.553;1;0.602;1;1;1;0.521;0.9829;0.568;0.9975
1233;6;166000001;167000000;1;1;1;1;1;1;1;1;0.514;0.9767;0.524;0.9683
1234;6;167000001;168000000;1;1;1;1;1;1;1;1;0.498;0.9646;0.528;0.9707
1235;6;168000001;169000000;1;1;1;1;1;1;1;1;0.543;0.9926;0.564;0.997
1236;6;169000001;170000000;1;1;1;1;1;1;1;1;1;1;0.598;1
1237;6;170000001;171000000;1;1;1;1;1;1;1;1;1;1;1;1
1238;6;171000001;172000000;0.647;1;0.691;1;0.081;0.7014;1;1;0.492;0.964;0.038;0.3413
1239;7;1;1000000;0.649;1;0.699;1;0.162;0.884;1;1;1;1;0.232;0.7512
1240;7;1000001;2000000;0.655;1;0.698;1;0.166;0.894;1;1;1;1;0.136;0.6474
1241;7;2000001;3000000;0.663;1;0.691;1;0.156;0.8659;1;1;0.712;1;0.221;0.7389
1242;7;3000001;4000000;0.68;1;0.454;1;0.087;0.7335;0.751;1;0.708;1;0.224;0.7412
1243;7;4000001;5000000;0.672;1;0.455;1;0.08;0.6969;0.745;1;1;1;0.231;0.7512
1244;7;5000001;6000000;0.672;1;0.689;1;0.153;0.8659;0.755;1;0.71;1;0.224;0.7412
1245;7;6000001;7000000;0.677;1;0.689;1;0.157;0.8682;0.518;1;1;1;0.378;0.8238
1246;7;7000001;8000000;0.668;1;0.693;1;0.168;0.9031;0.737;1;1;1;0.371;0.8197
1247;7;8000001;9000000;0.687;1;0.689;1;0.163;0.8861;0.736;1;1;1;0.373;0.8206
1248;7;9000001;10000000;0.681;1;0.454;1;0.149;0.8624;0.749;1;0.709;1;0.228;0.7459
1249;7;10000001;11000000;0.645;1;0.453;1;0.028;0.4425;0.33;1;1;1;0.359;0.8144
1250;7;11000001;12000000;0.646;1;0.696;1;0.155;0.8659;1;1;1;1;0.223;0.7412
1251;7;12000001;13000000;0.631;1;1;1;0.163;0.8861;1;1;1;1;0.132;0.6416
1252;7;13000001;14000000;0.642;1;1;1;0.166;0.894;0.736;1;1;1;0.375;0.821
1253;7;14000001;15000000;0.634;1;1;1;0.177;0.9358;0.744;1;1;1;0.361;0.8144
1254;7;15000001;16000000;0.352;1;1;1;0.052;0.5829;0.527;1;1;1;0.349;0.8134
1255;7;16000001;17000000;0.377;1;1;1;0.176;0.9339;0.744;1;1;1;0.36;0.8144
1256;7;17000001;18000000;0.352;1;1;1;0.093;0.7398;0.325;1;0.66;1;0.752;1
1257;7;18000001;19000000;0.307;1;1;1;0.094;0.7398;0.315;1;0.625;0.9942;0.759;1
1258;7;19000001;20000000;1;1;0.661;1;0.106;0.741;0.323;1;1;1;0.765;1
1259;7;20000001;21000000;1;1;0.661;1;0.112;0.741;0.329;1;1;1;0.766;1
1260;7;21000001;22000000;1;1;0.661;1;0.115;0.7491;0.504;1;1;1;0.759;1
1261;7;22000001;23000000;0.28;1;1;1;0.099;0.7398;0.339;1;0.623;0.9942;0.752;1
1262;7;23000001;24000000;0.254;1;1;1;0.098;0.7398;0.339;1;0.612;0.9931;0.752;1
1263;7;24000001;25000000;0.592;1;1;1;0.103;0.741;0.327;1;1;1;0.76;1
1264;7;25000001;26000000;0.594;1;1;1;0.113;0.741;0.504;1;1;1;0.758;1
1265;7;26000001;27000000;0.594;1;1;1;0.118;0.755;0.507;1;1;1;0.756;1
1266;7;27000001;28000000;0.594;1;1;1;0.103;0.741;0.323;1;1;1;0.763;1
1267;7;28000001;29000000;1;1;1;1;0.119;0.7564;0.291;1;1;1;1;1
1268;7;29000001;30000000;0.594;1;0.667;1;0.099;0.7398;0.315;1;1;1;0.766;1
1269;7;30000001;31000000;1;1;0.66;1;0.096;0.7398;0.311;1;1;1;0.766;1
1270;7;31000001;32000000;0.596;1;0.66;1;0.049;0.5646;0.518;1;1;1;0.366;0.819
1271;7;32000001;33000000;0.568;1;0.662;1;0.018;0.3494;0.193;1;1;1;0.754;1
1272;7;33000001;34000000;0.566;1;0.662;1;0.015;0.3121;0.191;1;1;1;0.754;1
1273;7;34000001;35000000;0.564;1;0.662;1;0.015;0.3121;0.194;1;1;1;0.538;0.9712
1274;7;35000001;36000000;0.564;1;0.663;1;0.011;0.2866;0.112;1;1;1;0.753;1
1275;7;36000001;37000000;0.593;1;0.419;1;0.013;0.3008;0.189;1;1;1;0.754;1
1276;7;37000001;38000000;1;1;0.401;1;0.04;0.5164;0.182;1;1;1;0.766;1
1277;7;38000001;39000000;1;1;0.41;1;0.038;0.5111;0.192;1;1;1;0.759;1
1278;7;39000001;40000000;1;1;0.396;1;0.058;0.6212;0.308;1;1;1;0.556;0.9883
1279;7;40000001;41000000;1;1;0.384;1;0.061;0.6415;0.264;1;1;1;0.776;1
1280;7;41000001;42000000;1;1;0.224;1;0.024;0.4107;0.068;1;1;1;1;1
1281;7;42000001;43000000;1;1;0.402;1;0.075;0.6763;0.284;1;1;1;0.765;1
1282;7;43000001;44000000;1;1;0.402;1;0.076;0.6763;0.28;1;1;1;0.769;1
1283;7;44000001;45000000;1;1;0.65;1;0.084;0.7145;0.292;1;1;1;0.766;1
1284;7;45000001;46000000;1;1;0.402;1;0.064;0.6512;0.486;1;1;1;0.389;0.8239
1285;7;46000001;47000000;1;1;0.238;1;0.028;0.4425;0.07;1;1;1;1;1
1286;7;47000001;48000000;1;1;0.4;1;0.04;0.5164;0.153;1;1;1;1;1
1287;7;48000001;49000000;1;1;0.378;1;0.052;0.5829;0.265;1;1;1;0.765;1
1288;7;49000001;50000000;1;1;0.377;1;0.045;0.529;0.261;1;1;1;0.764;1
1289;7;50000001;51000000;1;1;0.38;1;0.061;0.6415;0.27;1;1;1;0.767;1
1290;7;51000001;52000000;1;1;0.199;0.9932;0.055;0.6094;0.27;1;1;1;0.761;1
1291;7;52000001;53000000;1;1;0.199;0.9932;0.046;0.5364;0.481;1;0.657;1;0.363;0.8163
1292;7;53000001;54000000;1;1;0.204;0.9932;0.052;0.5829;0.487;1;0.656;1;0.357;0.8144
1293;7;54000001;55000000;1;1;0.383;1;0.072;0.6631;0.51;1;0.657;1;0.351;0.8134
1294;7;55000001;56000000;1;1;0.191;0.9864;0.034;0.4916;0.302;1;0.658;1;0.355;0.8144
1295;7;56000001;57000000;1;1;0.192;0.9898;0.039;0.5164;0.482;1;0.412;0.8852;0.344;0.8101
1296;7;57000001;58000000;1;1;0.096;0.7064;0.04;0.5164;0.482;1;0.398;0.87;0.347;0.8132
1297;7;58000001;59000000;0.702;1;0.075;0.6093;0.029;0.4509;0.735;1;0.125;0.6416;0.104;0.5643
1298;7;59000001;60000000;1;1;0.019;0.3413;0.007;0.2754;0.136;1;0.656;1;0.722;1
1299;7;60000001;61000000;1;1;0.019;0.3413;0.007;0.2754;0.136;1;0.656;1;0.722;1
1300;7;61000001;62000000;1;1;0.023;0.3675;0.007;0.2754;0.136;1;0.661;1;0.72;1
